"","Year","Educ_H","Educ_W"
"6445",2015,3,3
"6446",2015,1,3
"6447",2015,3,3
"6448",2015,2,1
"6449",2015,4,4
"6450",2015,5,5
"6451",2015,5,5
"6452",2015,4,3
"6453",2015,4,4
"6454",2015,3,5
"6455",2015,2,2
"6456",2015,5,5
"6457",2015,4,4
"6458",2015,5,3
"6459",2015,4,5
"6460",2015,3,3
"6461",2015,3,3
"6462",2015,5,5
"6463",2015,4,3
"6464",2015,5,4
"6465",2015,5,3
"6466",2015,5,5
"6467",2015,4,3
"6468",2015,4,5
"6469",2015,2,5
"6470",2015,2,2
"6471",2015,2,2
"6472",2015,2,4
"6473",2015,5,4
"6474",2015,3,3
"6475",2015,5,5
"6476",2015,4,4
"6477",2015,5,5
"6478",2015,5,5
"6479",2015,5,5
"6480",2015,5,5
"6481",2015,5,5
"6482",2015,5,4
"6483",2015,4,4
"6484",2015,1,3
"6485",2015,5,5
"6486",2015,3,5
"6487",2015,1,2
"6488",2015,5,4
"6489",2015,3,3
"6490",2015,3,3
"6491",2015,4,3
"6492",2015,3,2
"6493",2015,2,2
"6494",2015,5,5
"6495",2015,2,3
"6496",2015,4,2
"6497",2015,3,3
"6498",2015,3,3
"6499",2015,5,5
"6500",2015,3,3
"6501",2015,2,2
"6502",2015,4,4
"6503",2015,5,5
"6504",2015,3,3
"6505",2015,5,3
"6506",2015,4,5
"6507",2015,4,5
"6508",2015,3,3
"6509",2015,5,5
"6510",2015,3,2
"6511",2015,3,4
"6512",2015,2,3
"6513",2015,2,4
"6514",2015,4,3
"6515",2015,1,2
"6516",2015,4,3
"6517",2015,2,3
"6518",2015,2,2
"6519",2015,3,3
"6520",2015,4,3
"6521",2015,2,3
"6522",2015,3,3
"6523",2015,3,3
"6524",2015,1,3
"6525",2015,2,3
"6526",2015,3,3
"6527",2015,3,3
"6528",2015,3,3
"6529",2015,5,5
"6530",2015,3,3
"6531",2015,2,2
"6532",2015,3,4
"6533",2015,3,3
"6534",2015,3,3
"6535",2015,3,4
"6536",2015,3,2
"6537",2015,4,5
"6538",2015,3,3
"6539",2015,3,3
"6540",2015,2,3
"6541",2015,2,2
"6542",2015,3,3
"6543",2015,3,2
"6544",2015,3,4
"6545",2015,2,4
"6546",2015,3,3
"6547",2015,4,4
"6548",2015,2,2
"6549",2015,3,3
"6550",2015,1,3
"6551",2015,3,3
"6552",2015,3,3
"6553",2015,2,3
"6554",2015,3,3
"6555",2015,3,5
"6556",2015,3,3
"6557",2015,3,3
"6558",2015,3,4
"6559",2015,3,3
"6560",2015,1,2
"6561",2015,4,4
"6562",2015,2,3
"6563",2015,5,4
"6564",2015,3,3
"6565",2015,5,5
"6566",2015,3,3
"6567",2015,3,3
"6568",2015,2,1
"6569",2015,2,2
"6570",2015,1,2
"6571",2015,3,3
"6572",2015,3,3
"6573",2015,3,3
"6574",2015,3,4
"6575",2015,1,2
"6576",2015,2,3
"6577",2015,3,2
"6578",2015,3,2
"6579",2015,3,3
"6580",2015,4,4
"6581",2015,3,3
"6582",2015,1,3
"6583",2015,3,3
"6584",2015,4,5
"6585",2015,4,4
"6586",2015,3,3
"6587",2015,5,4
"6588",2015,4,4
"6589",2015,5,5
"6590",2015,4,3
"6591",2015,3,4
"6592",2015,4,4
"6593",2015,4,3
"6594",2015,3,2
"6595",2015,3,3
"6596",2015,4,3
"6597",2015,3,3
"6598",2015,2,2
"6599",2015,4,4
"6600",2015,4,2
"6601",2015,3,3
"6602",2015,4,4
"6603",2015,3,2
"6604",2015,2,3
"6605",2015,3,3
"6606",2015,3,3
"6607",2015,3,3
"6608",2015,4,3
"6609",2015,3,3
"6610",2015,2,2
"6611",2015,3,3
"6612",2015,3,5
"6613",2015,2,3
"6614",2015,2,2
"6615",2015,3,3
"6616",2015,3,4
"6617",2015,4,3
"6618",2015,5,4
"6619",2015,1,3
"6620",2015,3,4
"6621",2015,3,3
"6622",2015,5,3
"6623",2015,1,2
"6624",2015,3,3
"6625",2015,4,3
"6626",2015,4,3
"6627",2015,3,4
"6628",2015,3,2
"6629",2015,2,3
"6630",2015,2,3
"6631",2015,2,3
"6632",2015,2,2
"6633",2015,1,3
"6634",2015,2,3
"6635",2015,3,2
"6636",2015,2,3
"6637",2015,3,3
"6638",2015,3,1
"6639",2015,3,3
"6640",2015,5,4
"6641",2015,3,2
"6642",2015,2,2
"6643",2015,3,2
"6644",2015,4,1
"6645",2015,3,3
"6646",2015,3,3
"6647",2015,3,2
"6648",2015,2,3
"6649",2015,3,3
"6650",2015,2,3
"6651",2015,2,2
"6652",2015,3,3
"6653",2015,5,5
"6654",2015,3,3
"6655",2015,4,4
"6656",2015,2,3
"6657",2015,3,5
"6658",2015,3,3
"6659",2015,4,3
"6660",2015,3,2
"6661",2015,1,4
"6662",2015,3,3
"6663",2015,3,3
"6664",2015,2,3
"6665",2015,3,2
"6666",2015,5,4
"6667",2015,2,2
"6668",2015,4,4
"6669",2015,5,4
"6670",2015,3,3
"6671",2015,4,3
"6672",2015,5,5
"6673",2015,3,3
"6674",2015,2,3
"6675",2015,4,5
"6676",2015,5,5
"6677",2015,5,5
"6678",2015,5,4
"6679",2015,3,2
"6680",2015,5,5
"6681",2015,3,1
"6682",2015,3,3
"6683",2015,3,3
"6684",2015,4,4
"6685",2015,5,5
"6686",2015,4,3
"6687",2015,5,5
"6688",2015,2,2
"6689",2015,3,4
"6690",2015,2,2
"6691",2015,4,3
"6692",2015,1,1
"6693",2015,4,3
"6694",2015,3,3
"6695",2015,3,3
"6696",2015,3,4
"6697",2015,3,3
"6698",2015,2,2
"6699",2015,3,3
"6700",2015,5,5
"6701",2015,4,3
"6702",2015,3,3
"6703",2015,2,2
"6704",2015,1,2
"6705",2015,3,3
"6706",2015,1,2
"6707",2015,2,2
"6708",2015,2,2
"6709",2015,2,2
"6710",2015,4,2
"6711",2015,3,3
"6712",2015,5,3
"6713",2015,4,5
"6714",2015,3,3
"6715",2015,3,4
"6716",2015,3,3
"6717",2015,2,1
"6718",2015,3,2
"6719",2015,2,3
"6720",2015,2,3
"6721",2015,2,1
"6722",2015,3,3
"6723",2015,2,2
"6724",2015,2,3
"6725",2015,2,2
"6726",2015,3,1
"6727",2015,3,3
"6728",2015,3,3
"6729",2015,3,3
"6730",2015,5,5
"6731",2015,2,2
"6732",2015,5,3
"6733",2015,3,2
"6734",2015,3,3
"6735",2015,3,2
"6736",2015,3,4
"6737",2015,3,3
"6738",2015,2,1
"6739",2015,3,2
"6740",2015,2,3
"6741",2015,3,4
"6742",2015,3,3
"6743",2015,2,2
"6744",2015,3,2
"6745",2015,5,5
"6746",2015,4,5
"6747",2015,5,5
"6748",2015,5,5
"6749",2015,5,5
"6750",2015,5,5
"6751",2015,4,4
"6752",2015,3,3
"6753",2015,2,3
"6754",2015,5,5
"6755",2015,5,5
"6756",2015,5,5
"6757",2015,5,5
"6758",2015,5,5
"6759",2015,5,5
"6760",2015,5,5
"6761",2015,5,5
"6762",2015,5,5
"6763",2015,5,5
"6764",2015,4,5
"6765",2015,5,5
"6766",2015,5,5
"6767",2015,5,5
"6768",2015,4,4
"6769",2015,5,5
"6770",2015,5,5
"6771",2015,5,5
"6772",2015,5,5
"6773",2015,5,5
"6774",2015,5,5
"6775",2015,5,5
"6776",2015,4,4
"6777",2015,5,5
"6778",2015,5,5
"6779",2015,5,5
"6780",2015,5,4
"6781",2015,5,5
"6782",2015,5,5
"6783",2015,5,5
"6784",2015,5,4
"6785",2015,5,5
"6786",2015,5,5
"6787",2015,5,5
"6788",2015,5,5
"6789",2015,5,5
"6790",2015,5,5
"6791",2015,5,5
"6792",2015,4,5
"6793",2015,5,5
"6794",2015,4,5
"6795",2015,5,5
"6796",2015,5,5
"6797",2015,5,5
"6798",2015,5,5
"6799",2015,5,5
"6800",2015,4,5
"6801",2015,5,5
"6802",2015,5,5
"6803",2015,5,5
"6804",2015,5,5
"6805",2015,5,5
"6806",2015,5,5
"6807",2015,5,4
"6808",2015,5,5
"6809",2015,5,5
"6810",2015,1,2
"6811",2015,5,5
"6812",2015,5,4
"6813",2015,5,5
"6814",2015,5,5
"6815",2015,5,5
"6816",2015,3,3
"6817",2015,4,4
"6818",2015,4,5
"6819",2015,3,3
"6820",2015,3,3
"6821",2015,3,3
"6822",2015,3,4
"6823",2015,4,3
"6824",2015,2,2
"6825",2015,5,4
"6826",2015,3,2
"6827",2015,3,3
"6828",2015,5,4
"6829",2015,3,2
"6830",2015,3,2
"6831",2015,5,4
"6832",2015,3,5
"6833",2015,4,5
"6834",2015,3,4
"6835",2015,3,3
"6836",2015,4,5
"6837",2015,4,3
"6838",2015,3,3
"6839",2015,3,3
"6840",2015,5,4
"6841",2015,5,4
"6842",2015,5,1
"6843",2015,4,3
"6844",2015,3,3
"6845",2015,3,2
"6846",2015,4,4
"6847",2015,4,4
"6848",2015,3,4
"6849",2015,2,3
"6850",2015,5,5
"6851",2015,4,4
"6852",2015,5,5
"6853",2015,5,5
"6854",2015,4,5
"6855",2015,3,3
"6856",2015,3,3
"6857",2015,3,2
"6858",2015,3,2
"6859",2015,3,3
"6860",2015,3,3
"6861",2015,3,3
"6862",2015,3,4
"6863",2015,4,3
"6864",2015,3,3
"6865",2015,5,3
"6866",2015,3,5
"6867",2015,4,5
"6868",2015,3,3
"6869",2015,4,5
"6870",2015,5,3
"6871",2015,5,5
"6872",2015,5,5
"6873",2015,5,5
"6874",2015,5,5
"6875",2015,5,5
"6876",2015,5,5
"6877",2015,5,5
"6878",2015,5,5
"6879",2015,5,5
"6880",2015,3,5
"6881",2015,5,5
"6882",2015,3,5
"6883",2015,5,5
"6884",2015,5,5
"6885",2015,5,5
"6886",2015,4,5
"6887",2015,5,5
"6888",2015,5,4
"6889",2015,5,5
"6890",2015,3,5
"6891",2015,5,5
"6892",2015,5,4
"6893",2015,5,4
"6894",2015,5,5
"6895",2015,5,5
"6896",2015,4,3
"6897",2015,5,5
"6898",2015,4,4
"6899",2015,4,5
"6900",2015,5,5
"6901",2015,5,5
"6902",2015,5,5
"6903",2015,5,5
"6904",2015,5,5
"6905",2015,5,5
"6906",2015,4,3
"6907",2015,4,5
"6908",2015,3,4
"6909",2015,3,3
"6910",2015,5,5
"6911",2015,5,5
"6912",2015,5,4
"6913",2015,4,5
"6914",2015,5,5
"6915",2015,5,5
"6916",2015,5,5
"6917",2015,5,5
"6918",2015,5,5
"6919",2015,5,5
"6920",2015,4,5
"6921",2015,5,5
"6922",2015,3,3
"6923",2015,5,4
"6924",2015,3,4
"6925",2015,3,3
"6926",2015,5,4
"6927",2015,5,5
"6928",2015,3,3
"6929",2015,5,5
"6930",2015,5,5
"6931",2015,5,5
"6932",2015,5,3
"6933",2015,5,5
"6934",2015,4,4
"6935",2015,5,5
"6936",2015,5,5
"6937",2015,5,5
"6938",2015,5,5
"6939",2015,4,5
"6940",2015,3,5
"6941",2015,5,5
"6942",2015,3,3
"6943",2015,5,5
"6944",2015,3,3
"6945",2015,3,3
"6946",2015,3,5
"6947",2015,5,4
"6948",2015,5,4
"6949",2015,5,5
"6950",2015,5,5
"6951",2015,5,5
"6952",2015,5,5
"6953",2015,4,4
"6954",2015,5,5
"6955",2015,5,5
"6956",2015,5,5
"6957",2015,5,5
"6958",2015,5,5
"6959",2015,5,5
"6960",2015,4,4
"6961",2015,5,5
"6962",2015,4,5
"6963",2015,5,5
"6964",2015,5,5
"6965",2015,5,5
"6966",2015,5,5
"6967",2015,5,5
"6968",2015,3,4
"6969",2015,3,4
"6970",2015,3,3
"6971",2015,2,2
"6972",2015,4,2
"6973",2015,3,3
"6974",2015,3,5
"6975",2015,3,3
"6976",2015,2,3
"6977",2015,2,3
"6978",2015,3,3
"6979",2015,3,3
"6980",2015,2,2
"6981",2015,3,2
"6982",2015,1,1
"6983",2015,2,4
"6984",2015,1,1
"6985",2015,4,4
"6986",2015,5,2
"6987",2015,3,3
"6988",2015,5,4
"6989",2015,3,3
"6990",2015,2,2
"6991",2015,3,1
"6992",2015,5,5
"6993",2015,5,5
"6994",2015,2,3
"6995",2015,3,3
"6996",2015,3,3
"6997",2015,3,3
"6998",2015,5,5
"6999",2015,3,3
"7000",2015,3,3
"7001",2015,5,5
"7002",2015,4,2
"7003",2015,3,3
"7004",2015,5,5
"7005",2015,5,5
"7006",2015,5,5
"7007",2015,5,5
"7008",2015,5,5
"7009",2015,5,5
"7010",2015,3,3
"7011",2015,5,5
"7012",2015,5,5
"7013",2015,5,5
"7014",2015,5,5
"7015",2015,5,5
"7016",2015,5,5
"7017",2015,4,4
"7018",2015,5,5
"7019",2015,5,5
"7020",2015,5,5
"7021",2015,5,5
"7022",2015,5,5
"7023",2015,5,4
"7024",2015,5,5
"7025",2015,5,5
"7026",2015,5,5
"7027",2015,5,4
"7028",2015,5,5
"7029",2015,5,5
"7030",2015,5,3
"7031",2015,5,5
"7032",2015,5,5
"7033",2015,5,5
"7034",2015,3,5
"7035",2015,4,5
"7036",2015,5,5
"7037",2015,5,5
"7038",2015,5,5
"7039",2015,5,5
"7040",2015,5,5
"7041",2015,5,5
"7042",2015,5,5
"7043",2015,4,3
"7044",2015,5,5
"7045",2015,4,5
"7046",2015,5,5
"7047",2015,4,4
"7048",2015,5,5
"7049",2015,4,5
"7050",2015,5,5
"7051",2015,5,5
"7052",2015,5,5
"7053",2015,5,5
"7054",2015,5,4
"7055",2015,5,5
"7056",2015,5,5
"7057",2015,4,5
"7058",2015,5,5
"7059",2015,5,5
"7060",2015,5,5
"7061",2015,5,5
"7062",2015,3,3
"7063",2015,5,5
"7064",2015,5,5
"7065",2015,5,5
"7066",2015,5,5
"7067",2015,5,5
"7068",2015,5,5
"7069",2015,5,5
"7070",2015,5,5
"7071",2015,5,5
"7072",2015,5,5
"7073",2015,5,5
"7074",2015,4,5
"7075",2015,5,5
"7076",2015,5,5
"7077",2015,5,5
"7078",2015,4,5
"7079",2015,5,5
"7080",2015,5,5
"7081",2015,5,4
"7082",2015,5,5
"7083",2015,5,5
"7084",2015,5,4
"7085",2015,4,4
"7086",2015,5,5
"7087",2015,5,5
"7088",2015,5,5
"7089",2015,5,5
"7090",2015,5,5
"7091",2015,5,5
"7092",2015,4,5
"7093",2015,4,5
"7094",2015,5,5
"7095",2015,5,3
"7096",2015,5,5
"7097",2015,4,5
"7098",2015,4,5
"7099",2015,5,5
"7100",2015,5,5
"7101",2015,3,3
"7102",2015,4,4
"7103",2015,3,3
"7104",2015,4,4
"7105",2015,3,3
"7106",2015,3,2
"7107",2015,3,3
"7108",2015,3,2
"7109",2015,2,2
"7110",2015,3,2
"7111",2015,3,3
"7112",2015,4,5
"7113",2015,4,5
"7114",2015,3,3
"7115",2015,3,3
"7116",2015,3,3
"7117",2015,3,3
"7118",2015,3,3
"7119",2015,4,3
"7120",2015,3,4
"7121",2015,3,3
"7122",2015,3,2
"7123",2015,3,3
"7124",2015,4,4
"7125",2015,2,3
"7126",2015,1,3
"7127",2015,3,4
"7128",2015,3,3
"7129",2015,3,3
"7130",2015,3,3
"7131",2015,4,3
"7132",2015,2,3
"7133",2015,4,4
"7134",2015,2,2
"7135",2015,3,3
"7136",2015,3,3
"7137",2015,3,3
"7138",2015,3,3
"7139",2015,3,3
"7140",2015,3,3
"7141",2015,2,2
"7142",2015,3,3
"7143",2015,2,2
"7144",2015,3,3
"7145",2015,2,3
"7146",2015,3,3
"7147",2015,3,3
"7148",2015,1,3
"7149",2015,3,3
"7150",2015,3,3
"7151",2015,3,3
"7152",2015,4,4
"7153",2015,3,3
"7154",2015,3,3
"7155",2015,3,3
"7156",2015,5,4
"7157",2015,4,5
"7158",2015,3,2
"7159",2015,4,5
"7160",2015,3,3
"7161",2015,3,3
"7162",2015,4,5
"7163",2015,3,3
"7164",2015,2,3
"7165",2015,5,5
"7166",2015,4,2
"7167",2015,3,3
"7168",2015,5,5
"7169",2015,3,3
"7170",2015,3,3
"7171",2015,3,3
"7172",2015,3,3
"7173",2015,3,3
"7174",2015,2,3
"7175",2015,3,3
"7176",2015,2,3
"7177",2015,3,3
"7178",2015,5,5
"7179",2015,3,5
"7180",2015,5,5
"7181",2015,3,3
"7182",2015,2,3
"7183",2015,5,5
"7184",2015,3,3
"7185",2015,5,3
"7186",2015,2,2
"7187",2015,3,2
"7188",2015,4,4
"7189",2015,5,5
"7190",2015,2,2
"7191",2015,4,4
"7192",2015,1,1
"7193",2015,3,3
"7194",2015,3,3
"7195",2015,3,2
"7196",2015,4,4
"7197",2015,2,3
"7198",2015,3,2
"7199",2015,3,3
"7200",2015,3,3
"7201",2015,3,3
"7202",2015,4,4
"7203",2015,3,1
"7204",2015,3,3
"7205",2015,2,2
"7206",2015,3,3
"7207",2015,3,3
"7208",2015,3,3
"7209",2015,3,3
"7210",2015,4,3
"7211",2015,3,3
"7212",2015,4,3
"7213",2015,3,3
"7214",2015,3,4
"7215",2015,3,3
"7216",2015,3,3
"7217",2015,3,2
"7218",2015,2,2
"7219",2015,4,3
"7220",2015,3,3
"7221",2015,3,4
"7222",2015,5,5
"7223",2015,3,3
"7224",2015,3,4
"7225",2015,2,2
"7226",2015,3,2
"7227",2015,5,5
"7228",2015,5,5
"7229",2015,4,5
"7230",2015,3,3
"7231",2015,3,3
"7232",2015,4,3
"7233",2015,3,2
"7234",2015,4,5
"7235",2015,5,5
"7236",2015,5,5
"7237",2015,5,4
"7238",2015,3,1
"7239",2015,4,5
"7240",2015,4,3
"7241",2015,4,5
"7242",2015,4,3
"7243",2015,5,5
"7244",2015,5,5
"7245",2015,4,4
"7246",2015,4,5
"7247",2015,4,5
"7248",2015,5,5
"7249",2015,3,3
"7250",2015,5,5
"7251",2015,4,4
"7252",2015,5,5
"7253",2015,5,5
"7254",2015,5,5
"7255",2015,5,5
"7256",2015,4,5
"7257",2015,5,4
"7258",2015,5,5
"7259",2015,4,4
"7260",2015,1,2
"7261",2015,4,5
"7262",2015,3,3
"7263",2015,4,4
"7264",2015,5,3
"7265",2015,3,3
"7266",2015,3,2
"7267",2015,2,3
"7268",2015,5,5
"7269",2015,5,5
"7270",2015,5,5
"7271",2015,5,5
"7272",2015,5,5
"7273",2015,5,5
"7274",2015,5,5
"7275",2015,5,5
"7276",2015,5,5
"7277",2015,5,4
"7278",2015,5,5
"7279",2015,3,3
"7280",2015,4,4
"7281",2015,3,4
"7282",2015,4,4
"7283",2015,5,5
"7284",2015,4,5
"7285",2015,3,3
"7286",2015,3,3
"7287",2015,3,3
"7288",2015,3,3
"7289",2015,2,2
"7290",2015,2,3
"7291",2015,3,2
"7292",2015,2,3
"7293",2015,3,2
"7294",2015,2,3
"7295",2015,4,3
"7296",2015,3,3
"7297",2015,3,3
"7298",2015,3,2
"7299",2015,1,1
"7300",2015,1,2
"7301",2015,2,1
"7302",2015,3,3
"7303",2015,3,2
"7304",2015,2,3
"7305",2015,3,3
"7306",2015,2,3
"7307",2015,3,3
"7308",2015,3,3
"7309",2015,3,2
"7310",2015,4,4
"7311",2015,4,5
"7312",2015,4,4
"7313",2015,3,3
"7314",2015,3,3
"7315",2015,3,3
"7316",2015,3,3
"7317",2015,5,4
"7318",2015,2,3
"7319",2015,4,3
"7320",2015,3,3
"7321",2015,3,4
"7322",2015,3,3
"7323",2015,3,1
"7324",2015,3,3
"7325",2015,3,2
"7326",2015,1,3
"7327",2015,4,3
"7328",2015,3,3
"7329",2015,3,3
"7330",2015,5,4
"7331",2015,5,4
"7332",2015,4,4
"7333",2015,3,3
"7334",2015,2,3
"7335",2015,3,5
"7336",2015,4,4
"7337",2015,5,3
"7338",2015,3,3
"7339",2015,3,3
"7340",2015,2,2
"7341",2015,3,3
"7342",2015,4,3
"7343",2015,3,3
"7344",2015,2,2
"7345",2015,3,3
"7346",2015,4,3
"7347",2015,2,1
"7348",2015,3,3
"7349",2015,3,3
"7350",2015,2,2
"7351",2015,2,2
"7352",2015,2,2
"7353",2015,3,2
"7354",2015,5,4
"7355",2015,5,4
"7356",2015,4,3
"7357",2015,5,5
"7358",2015,2,3
"7359",2015,3,3
"7360",2015,3,4
"7361",2015,5,4
"7362",2015,3,3
"7363",2015,3,3
"7364",2015,5,4
"7365",2015,3,3
"7366",2015,2,2
"7367",2015,3,3
"7368",2015,2,2
"7369",2015,3,4
"7370",2015,3,3
"7371",2015,3,3
"7372",2015,2,3
"7373",2015,2,2
"7374",2015,3,3
"7375",2015,3,3
"7376",2015,2,3
"7377",2015,2,3
"7378",2015,2,2
"7379",2015,2,2
"7380",2015,2,3
"7381",2015,5,4
"7382",2015,4,5
"7383",2015,4,3
"7384",2015,3,2
"7385",2015,4,5
"7386",2015,2,3
"7387",2015,3,2
"7388",2015,2,3
"7389",2015,1,1
"7390",2015,3,3
"7391",2015,3,2
"7392",2015,3,3
"7393",2015,2,2
"7394",2015,2,2
"7395",2015,3,3
"7396",2015,2,2
"7397",2015,3,3
"7398",2015,2,2
"7399",2015,3,3
"7400",2015,3,3
"7401",2015,5,5
"7402",2015,2,5
"7403",2015,2,2
"7404",2015,3,1
"7405",2015,3,2
"7406",2015,4,3
"7407",2015,2,2
"7408",2015,5,3
"7409",2015,4,4
"7410",2015,3,3
"7411",2015,2,2
"7412",2015,3,2
"7413",2015,2,3
"7414",2015,3,3
"7415",2015,1,1
"7416",2015,3,3
"7417",2015,3,3
"7418",2015,2,3
"7419",2015,3,5
"7420",2015,2,2
"7421",2015,3,1
"7422",2015,4,3
"7423",2015,2,2
"7424",2015,3,3
"7425",2015,3,3
"7426",2015,2,3
"7427",2015,5,5
"7428",2015,3,3
"7429",2015,2,3
"7430",2015,2,3
"7431",2015,3,3
"7432",2015,4,4
"7433",2015,2,3
"7434",2015,2,1
"7435",2015,3,3
"7436",2015,1,2
"7437",2015,1,4
"7438",2015,2,3
"7439",2015,3,4
"7440",2015,3,4
"7441",2015,3,3
"7442",2015,5,5
"7443",2015,1,1
"7444",2015,3,5
"7445",2015,3,2
"7446",2015,3,3
"7447",2015,5,5
"7448",2015,5,5
"7449",2015,5,5
"7450",2015,5,5
"7451",2015,5,5
"7452",2015,3,3
"7453",2015,3,4
"7454",2015,5,4
"7455",2015,4,3
"7456",2015,2,2
"7457",2015,3,2
"7458",2015,5,3
"7459",2015,3,3
"7460",2015,5,4
"7461",2015,3,3
"7462",2015,2,4
"7463",2015,5,5
"7464",2015,5,3
"7465",2015,3,4
"7466",2015,5,5
"7467",2015,5,5
"7468",2015,4,3
"7469",2015,3,4
"7470",2015,3,3
"7471",2015,5,4
"7472",2015,5,5
"7473",2015,5,3
"7474",2015,4,4
"7475",2015,3,3
"7476",2015,3,3
"7477",2015,3,2
"7478",2015,4,3
"7479",2015,2,2
"7480",2015,2,2
"7481",2015,4,4
"7482",2015,5,5
"7483",2015,4,4
"7484",2015,5,5
"7485",2015,5,4
"7486",2015,4,5
"7487",2015,5,5
"7488",2015,2,3
"7489",2015,2,1
"7490",2015,4,4
"7491",2015,2,1
"7492",2015,2,4
"7493",2015,3,3
"7494",2015,3,3
"7495",2015,3,2
"7496",2015,3,3
"7497",2015,3,1
"7498",2015,2,2
"7499",2015,3,3
"7500",2015,1,3
"7501",2015,3,3
"7502",2015,1,2
"7503",2015,3,3
"7504",2015,3,3
"7505",2015,3,3
"7506",2015,4,3
"7507",2015,3,3
"7508",2015,3,4
"7509",2015,2,2
"7510",2015,3,2
"7511",2015,2,2
"7512",2015,2,2
"7513",2015,3,4
"7514",2015,2,2
"7515",2015,1,3
"7516",2015,2,3
"7517",2015,3,3
"7518",2015,4,4
"7519",2015,3,4
"7520",2015,3,2
"7521",2015,3,3
"7522",2015,2,3
"7523",2015,3,3
"7524",2015,4,2
"7525",2015,3,3
"7526",2015,2,2
"7527",2015,2,2
"7528",2015,2,2
"7529",2015,3,3
"7530",2015,4,4
"7531",2015,5,2
"7532",2015,2,1
"7533",2015,2,3
"7534",2015,3,1
"7535",2015,2,2
"7536",2015,3,1
"7537",2015,3,2
"7538",2015,2,1
"7539",2015,2,3
"7540",2015,1,2
"7541",2015,3,3
"7542",2015,3,2
"7543",2015,3,3
"7544",2015,2,2
"7545",2015,5,3
"7546",2015,3,3
"7547",2015,2,2
"7548",2015,3,3
"7549",2015,2,2
"7550",2015,3,4
"7551",2015,2,3
"7552",2015,3,2
"7553",2015,2,3
"7554",2015,5,2
"7555",2015,3,3
"7556",2015,2,2
"7557",2015,3,2
"7558",2015,2,2
"7559",2015,3,3
"7560",2015,3,3
"7561",2015,3,3
"7562",2015,3,2
"7563",2015,5,5
"7564",2015,4,5
"7565",2015,2,2
"7566",2015,3,3
"7567",2015,3,3
"7568",2015,3,2
"7569",2015,4,2
"7570",2015,3,2
"7571",2015,2,1
"7572",2015,4,5
"7573",2015,3,4
"7574",2015,3,3
"7575",2015,3,2
"7576",2015,3,3
"7577",2015,5,4
"7578",2015,2,3
"7579",2015,3,3
"7580",2015,2,3
"7581",2015,3,3
"7582",2015,3,5
"7583",2015,1,1
"7584",2015,5,5
"7585",2015,2,2
"7586",2015,1,2
"7587",2015,2,2
"7588",2015,1,3
"7589",2015,2,3
"7590",2015,3,1
"7591",2015,1,3
"7592",2015,3,3
"7593",2015,4,2
"7594",2015,2,2
"7595",2015,5,4
"7596",2015,1,3
"7597",2015,2,3
"7598",2015,2,3
"7599",2015,4,3
"7600",2015,4,4
"7601",2015,4,1
"7602",2015,3,3
"7603",2015,3,3
"7604",2015,4,5
"7605",2015,3,3
"7606",2015,1,2
"7607",2015,2,3
"7608",2015,2,3
"7609",2015,3,2
"7610",2015,3,3
"7611",2015,2,1
"7612",2015,5,3
"7613",2015,3,3
"7614",2015,3,3
"7615",2015,5,4
"7616",2015,5,4
"7617",2015,4,4
"7618",2015,4,5
"7619",2015,2,2
"7620",2015,2,3
"7621",2015,3,5
"7622",2015,4,3
"7623",2015,3,3
"7624",2015,3,4
"7625",2015,4,4
"7626",2015,3,4
"7627",2015,3,3
"7628",2015,4,4
"7629",2015,3,3
"7630",2015,4,4
"7631",2015,2,3
"7632",2015,3,3
"7633",2015,3,3
"7634",2015,3,3
"7635",2015,5,5
"7636",2015,3,3
"7637",2015,3,3
"7638",2015,2,5
"7639",2015,3,3
"7640",2015,3,1
"7641",2015,3,3
"7642",2015,3,2
"7643",2015,3,3
"7644",2015,2,1
"7645",2015,5,2
"7646",2015,4,3
